MAIN_ID,TIC_ID,OTYPES,V__vartyp,V__LoVmax,V__Vmax,V__R_Vmax,V__magtyp,V__UpVmin,V__Vmin,V__R_Vmin,V__UpPeriod,V__period,V__R_period,V__epoch,V__R_epoch,V__D_rt,V__R_D_rt,V__bibcode,RA,DEC,PLX_VALUE,PMRA,PMDEC,FLUX_B,FLUX_V,FLUX_R,FLUX_G,FLUX_J,IDS,angDist,Match_Method,Match_Score,Match_Mag,Match_PM,Match_Plx,Match_Aliases,Match_Mag_Band,Match_Mag_Diff,Match_PMRA_DiffPct,Match_PMDEC_DiffPct,Match_Plx_DiffPct,Match_Aliases_NumMatch
,150432514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 7123-1575-1,151776283,*|IR,,,,,,,,,,,,,,,,,119.19345528473,-32.35705847903,0.7971,-5.772,10.613,12.82,11.63,,11.83919,10.078,2MASS J07564642-3221254|TIC 151619964|TYC 7123-1575-1|Gaia DR2 5594527161712881536|Gaia EDR3 5594527161712881536|Gaia DR1 5594527161712881536,102.193174,co,-5,F,F,F,F,Vmag,6.109999999999998,151.67829099927476,91.55231151299031,89.31827805978868,0
,152234702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
ATO J120.0910-30.6114,152581643,V*|*,SIN,,12.839788,,o,,12.858622,,,,,,,,,2018AJ....156..241H,120.09105,-30.61145,,,,,,,,,ATO J120.0910-30.6114|Gaia EDR3 5596899877750963328,128.982679,co,-1,-,-,-,F,,,,,,0
TYC 5519-875-1,152806029,*|IR,,,,,,,,,,,,,,,,,181.2847253621,-8.37069353865,2.3378,-16.538,11.51,12.11,11.86,,12.315866,11.452,2MASS J12050833-0822144|TIC 152806027|TYC 5519-875-1|Gaia DR2 3594060970103507712|Gaia EDR3 3594060970103507712|Gaia DR1 3594060965806905984,115.354251,co,-5,F,F,F,F,Vmag,4.276,80.28848560551704,125.96787293565562,60.630769904380834,0
TYC 6499-183-1,153096543,*|IR,,,,,,,,,,,,,,,,,89.22649644245,-27.60283981289,1.6145,13.035,5.926,12.442,11.4,10.53,11.129612,9.615,DENIS J055654.3-273610|2MASS J05565435-2736101|RAVE J055654.4-273610|TIC 153096534|TYC 6499-183-1|USNO-B1.0 0623-00098364|Gaia DR2 2910612719896750592|Gaia EDR3 2910612719896750592|Gaia DR1 2910612715600382720,107.987996,co,-5,F,F,F,F,Vmag,5.569999999999999,82.81415422829818,388.9674509325856,89.11152175672396,0
ATO J120.5025-25.9135,153193474,*|EB?|IR,EW:,,16.406668,,o,,16.70635,,,,,,,,,2018AJ....156..241H,120.5025258671713,-25.9135196738689,0.2224,-1.304,2.142,,,,16.625559,15.661,ATO J120.5025-25.9135|2MASS J08020060-2554485|Gaia EDR3 5697391735842126080,132.011877,co,-5,F,F,F,F,GAIAmag,2.417959,99.20094122260896,137.6303094399022,99.140044389795,0
,153721179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
RX J1531.4-4711,153781478,**|*|*|IR|X,,,,,,,,,,,,,,,,,232.8539189,-47.1864187,,-28.8,-26.6,,,13.6,,9.608,2MASS J15312493-4711110|RX J1531.4-4711|1RXS J153124.8-471112|TIC 153781478|UCAC4 215-105159|WISEA J153124.91-471111.3|WISE J153124.92-471111.3,,tic,-1,F,-,-,T,Tmag,1.5990000000000002,,,,4
2MASX J13520262+6733272,154069906,*|G,,,,,,,,,,,,,,,,,208.01124974698,67.55770568957,,,,15.5,,,21.136858,13.067,LEDA   49229|2MASX J13520262+6733272|UZC J135202.6+673328|Z 317-10|Z 1350.7+6748|Gaia EDR3 1672641585696856320,170.695157,co,-3,F,-,-,F,GAIAmag,7.223958,,,,0
ATO J122.3707-27.7487,154677780,V*|*|IR,SIN,,12.89817,,o,,12.93172,,,,,,,,,2018AJ....156..241H,122.3707100347292,-27.7487247841225,0.6745,-0.84,3.76,13.389,12.97,12.919,12.906373,12.044,ATO J122.3707-27.7487|2MASS J08092897-2744553|UCAC4 312-040101|WISE J080928.97-274455.4|Gaia EDR3 5693788120838934912,65.881808,co,-1,T,F,F,F,Vmag,0.6500000000000004,171.0798209465463,238.69830168356128,66.60279358100246,0
,154808394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 6568-1915-1,155575217,*|IR,,,,,,,,,,,,,,,,,123.50947934045,-28.95644302392,1.9453,1.804,-1.761,12.51,12.67,,12.155064,11.337,2MASS J08140227-2857231|TIC 155575121|TYC 6568-1915-1|Gaia DR2 5692678404368770688|Gaia EDR3 5692678404368770688|Gaia DR1 5692678400058475136,124.791032,co,-5,F,F,F,F,Vmag,4.58,97.74455736938374,157.78032975145598,79.17291204508665,0
HD  69441,155813907,**|*,,,,,,,,,,,,,,,,,124.0017,-28.7892,,,,8.3,8.5,,,,** HLD   95AB|ADS  6709 AB|CCDM J08161-2847AB|CD-28  5733|CPD-28  2955|HD  69441|IDS 08120-2829 AB|WDS J08161-2847AB,52.291494,co,-3,F,-,-,F,Vmag,9.63,,,,0
Gaia EDR3 5694360309254297216,155884449,*,,,,,,,,,,,,,,,,,123.99013929701,-26.21593585701,4.3181,-1.87,5.5,,,,19.846874,,Gaia DR2 5694360309254297216|Gaia EDR3 5694360309254297216,30.401469,co,-5,F,F,F,F,GAIAmag,5.686774,80.42897181981257,95.19663240264448,68.72981388949236,0
,155884454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 6560-175-1,155954671,*|IR,,,,,,,,,,,,,,,,,124.1199092948,-25.98665123227,0.3588,-3.142,2.958,12.48,12.13,,12.362046,12.093,2MASS J08162877-2559120|TIC 155954658|TYC 6560-175-1|Gaia DR2 5694458337584833024|Gaia EDR3 5694458337584833024|Gaia DR1 5694458337584833024,57.328943,co,-5,F,F,F,F,Vmag,2.6499999999999986,94.92866723373486,96.95505776434536,95.26406031591412,0
,155991368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,156091346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 1132840750087950464,156103335,*|WD?,,,,,,,,,,,,,,,,,166.42525798517,79.66708870465,3.4077,2.131,-16.625,,,,19.486885,,Gaia DR2 1132840750087950464|Gaia EDR3 1132840750087950464,114.667476,co,-3,F,F,T,F,GAIAmag,6.3719850000000005,106.1090104320455,120.13861118688143,8.729818622041751,0
,156459065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 3109-1004-1,157647583,*|IR,,,,,,,,,,,,,,,,,279.47185662683,40.77817203238,1.4776,-4.327,-16.479,12.84,12.24,,12.104049,11.131,2MASS J18375324+4046413|TIC 157647590|TYC 3109-1004-1|Gaia DR2 2110571771345245824|Gaia EDR3 2110571771345245824|Gaia DR1 2110571771345245824,147.011018,co,-5,F,F,F,F,Vmag,2.119999999999999,259.77814949799307,777.0170004026194,28.881872482155487,0
,157751050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
SDSS J100054.51+420514.4,157840032,QSO|QSO|*,,,,,,,,,,,,,,,,,150.22712929961,42.0873436733,0.3026,0.7,-0.753,,,,20.36696,,SDSS J100054.51+420514.4|Gaia EDR3 807057546426158592,160.914433,co,-5,F,F,F,F,GAIAmag,7.699559999999998,108.52943935995089,92.5483909274433,84.94901765729918,0
,158150633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
HD  38838,158735719,*|IR,,,,,,,,,,,,,,,,,87.17754412686,2.0343283706,3.052,1.137,-32.795,9.37,8.32,,8.068467,6.577,AG+02  643|BD+01  1140|GSC 00120-00948|HD  38838|2MASS J05484261+0202035|PPM 149497|SAO 113166|TIC 158735721|TYC  120-948-1|YZ   2  1906|Gaia DR2 3220046864254570496|Gaia EDR3 3220046864254570496|Gaia DR1 3220046864254570496,112.264095,co,-5,F,F,F,F,Vmag,6.077999999999999,110.96537756775,154.86517504324638,71.97814809713996,0
[SHM2017] J234.23336+81.07709,159336052,RR*|*|RR?|RR?,RRab,,16.308235,,G,,16.822075,,,0.615435,,2456895.7087,,,,2018yCat.1345....0G,234.23349576981,81.07708456376,0.0441,-2.958,-0.459,,,,16.565062,,[SHM2017] J234.23336+81.07709|Gaia DR2 1721155818287456512|Gaia EDR3 1721155818287456512,13.278453,co,-5,F,F,F,F,GAIAmag,4.4665620000000015,95.0180968725842,100.47039002404216,99.629642071317,0
2MASS J15415914+8150412,159345581,PM*|*|IR,,,,,,,,,,,,,,,,,235.49644709654,81.84477627587,15.3245,61.388,-132.074,,,,16.867628,13.619,2MASS J15415914+8150412|TIC 159344139|WISEA J154159.45+815039.8|Gaia DR2 1721402693007483008|Gaia EDR3 1721402693007483008,19.674666,co,-5,F,F,F,F,GAIAmag,2.321928,977.974828375286,1784.7828166796994,620.400334709151,0
,159628414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 1597110492693333504,159871619,*|WD?,,,,,,,,,,,,,,,,,237.62393907041,53.21188766952,6.5998,-17.975,19.524,,,,19.963196,,Gaia DR2 1597110492693333504|Gaia EDR3 1597110492693333504,12.932409,co,-1,F,T,T,F,GAIAmag,7.084796000000001,6.10854653427941,0.8132600108434793,7.337383002772969,0
,159984211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
UCAC2  13265127,160147687,PM*|*|IR,,,,,,,,,,,,,,,,,1.07473446212,-43.07473845642,6.6519,59.253,43.37,13.63,12.51,12.53,12.436064,10.849,DENIS J000417.9-430429|DENIS J000417.9-430428|2MASS J00041795-4304290|RAVE J000418.0-430429|TIC 160147686|UCAC2  13265127|UCAC4 235-000094|WISE J000418.06-430429.4|Gaia DR2 4994886612644765568|Gaia EDR3 4994886612644765568,8.679264,co,-1,F,T,T,F,Vmag,1.450000000000001,2.9603377628126823,1.3817559591293775,0.4948406726721695,0
,160419850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
BD+77   608,160438504,PM*|*|IR,,,,,,,,,,,,,,,,,236.10516828846,76.87678190544,9.6607,-37.804,39.804,9.79,9.28,,9.148385,8.28,AG+77  462|BD+77   608|GSC 04560-01043|2MASS J15442521+7652363|PPM   8995|SAO   8329|TIC 160438083|TYC 4560-1043-1|Gaia DR2 1707102925812762496|Gaia EDR3 1707102925812762496|Gaia DR1 1707102921516990848,158.974165,co,-5,F,F,F,F,Vmag,3.667,185.60746563042773,151.9475095760439,54.69198350071737,0
,160602230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 1703287203851152256,160603897,*|WD?,,,,,,,,,,,,,,,,,245.12677556486,75.33411539824,3.0337,-8.423,20.821,,,,20.514524,,Gaia DR2 1703287203851152256|Gaia EDR3 1703287203851152256,81.471187,co,-3,F,F,T,F,GAIAmag,6.758824000000002,1.2846010775132108,823.8662754314482,11.046037050729698,0
,161290407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
SDSS J154219.52+594946.5,161685680,QSO|QSO|QSO|*,,,,,,,,,,,,,,,,,235.58134066694,59.82957161505,,1.65,2.116,,,,20.663626,,SDSS J154219.52+594946.5|Gaia DR2 1627024699391993088|Gaia EDR3 1627024699391993088,145.909511,co,-4,F,F,-,F,GAIAmag,5.701026000000001,102.88112982196364,117.49685784216445,,0
SBSS 1542+581,161687316,*|IR,,,,,,,,,,,,,,,,,235.95598592391,58.02269278915,0.3851,-25.51,-1.647,17.5,,,15.538769,14.505,2MASS J15434943+5801217|SBSS 1542+581|TIC 161687312|Gaia DR2 1602056821845224960|Gaia EDR3 1602056821845224960,72.588729,co,-5,F,F,F,F,GAIAmag,3.947069000000001,645.1297327560785,93.40529978458116,94.54235731616065,0
LP  100-237,161746395,PM*|*|IR,,,,,,,,,,,,,,,,,238.52092,56.59169,,-78.0,174.0,17.3,,15.5,,11.584,LP  100-237|LSPM J1554+5635|2MASS J15540501+5635301|NLTT 41514|TIC 161746395|USNO-B1.0 1465-00261451,,tic,-1,F,-,-,T,Tmag,1.5915,,,,2
LP  343-15,162128750,PM*|PM*|*|IR,,,,,,,,,,,,,,,,,330.96906634974,30.03128392236,22.4437,244.319,-140.913,16.7,,14.7,14.367798,11.386,LP  343-15|LSPM J2203+3001|2MASS J22035254+3001527|NLTT 52828|TIC 162128771|UCAC2  42507117|USNO-B1.0 1200-00574093|WISEA J220352.77+300151.1|Gaia DR2 1896805171646898560|Gaia EDR3 1896805171646898560,65.306682,co,-1,T,F,F,F,Tmag,0.9009999999999998,3626.977183978981,1197.3144661615372,1495.0210004903668,0
TYC 7383-525-1,162222618,*|IR,,,,,,,,,,,,,,,,,262.2535274227599,-34.76234081661,1.0076,-5.796,-4.36,12.53,11.88,,11.637445,9.465,2MASS J17290084-3445444|TIC 162222432|TYC 7383-525-1|Gaia DR2 5975859616958748928|Gaia EDR3 5975859616958748928,67.937991,co,-5,F,F,F,F,Vmag,2.606,190.20155284867897,261.1937208390947,57.09802819540067,0
ASAS J112122-4736.1,162585282,EB*|PM*|V*|*|IR,,,,,,,,,,,,,,,,,170.34112442521,-47.60078730866,14.2118,-68.251,-26.942,11.47,10.39,,10.003806,8.273,ASAS J112122-4736.1|GSC 08217-00792|2MASS J11212188-4736028|RAVE J112121.9-473603|TIC 162585265|TYC 8217-792-1|Gaia DR2 5374520249409189760|Gaia EDR3 5374520249409189760|Gaia DR1 5374520245111251968,68.752074,co,-2,F,T,-,F,Vmag,5.01,17.156427716830628,0.2012057468229271,,0
2MASS J16095009-4702569,163227206,*|IR|LP?,LPV?,,,,G,,,,,394.32,,,,,,2018A&A...618A..58M,242.4587632818162,-47.0491566407089,,-4.68,-3.672,,,,16.082605,11.591,2MASS J16095009-4702569|WISE J160950.09-470256.9|Gaia DR2 5984133304551920896|Gaia EDR3 5984133304551920896,143.741769,co,-4,F,F,-,F,GAIAmag,3.349005000000002,153.1002071311524,10.903629366862557,,0
TYC 7623-1229-1,165148663,*|IR,,,,,,,,,,,,,,,,,91.60445882192,-44.04196612504,0.6985,-3.072,-4.456,12.94,11.5,,11.837454,10.211,2MASS J06062506-4402310|TIC 165151865|TYC 7623-1229-1|Gaia DR2 5571095503770226944|Gaia EDR3 5571095503770226944|Gaia DR1 5571095503770226944,76.401333,co,-1,T,F,F,F,Vmag,0.7729999999999997,24.021517343721005,523.615373742378,56.49682679073012,0
TYC 7025-667-1,165184228,*|IR,,,,,,,,,,,,,,,,,47.61848180451,-36.36287248526,1.0376,4.284,-1.486,11.93,10.91,10.36,10.510501,8.846,DENIS J031028.4-362146|GSC 07025-00667|2MASS J03102845-3621464|RAVE J031028.5-362147|RAVE J031028.4-362146|TIC 165184233|TYC 7025-667-1|USNO-B1.0 0536-00025572|Gaia DR2 5046791734798548224|Gaia EDR3 5046791734798548224|Gaia DR1 5046791734798548224,117.80001,co,-5,F,F,F,F,Vmag,1.2070000000000007,111.69517205607347,96.77454363916564,79.39884168121017,0
,165531514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
CRTS J195312.8-503604,166420397,RR*|*|RR?,RRab,,16.674637,,G,,17.402468,,,0.59936,,2456908.6685,,,,2018yCat.1345....0G,298.3036789579199,-50.60075267413,0.0341,-1.492,-0.79,,17.15,,17.183065,,CRTS J195312.8-503604|Gaia DR2 6669872726498862336|Gaia EDR3 6669872726498862336,92.25816,co,-5,F,F,F,F,Vmag,3.8889999999999993,104.39256326085996,96.75171151908884,99.12515425249434,0
,166778584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,166787511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
,166959644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
KMHK 1732,167005481,Cl*,,,,,,,,,,,,,,,,,94.946,-69.792,,,,,,,,,KMHK 1732,89.811007,co,-1,-,-,-,F,,,,,,0
OGLE LMC749.04.003759,167123437,RR*|RR*|RR*|*|RR?,RRc,,15.6295,,I,,16.0065,,,0.351629,,2457000.1942,,,,2016AcA....66..131S,96.32237365681,-65.99093285458,0.0665,1.061,-2.507,,16.21,,16.201267,,CRTS J062517.3-655927|OGLE LMC749.04.003759|OGLE LMC-RRLYR-40582|Gaia EDR3 5284438842295358080|Gaia DR2 5284438842295358080,152.33815,co,-1,T,F,F,F,Vmag,0.6580000000000013,116.63742181117388,123.89507896718358,95.63651157144638,0
,167251459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC  731-1524-1,167325027,*|IR,,,,,,,,,,,,,,,,,95.15580961039,9.34218621474,0.7728,0.531,-0.33,10.99,10.97,,10.826428,10.369,GSC 00731-01524|2MASS J06203739+0920319|TIC 167324989|TYC  731-1524-1|Gaia DR2 3328879793648072704|Gaia EDR3 3328879793648072704,74.93697,co,-5,F,F,F,F,Vmag,5.130000000000001,98.5097790487844,99.24574704184276,87.69894896687407,0
CRTS J064955.1-600412,167656297,LP*|AB*|*|IR|LP?,LPV?,,,,G,,,,,171.44,,,,,,2018A&A...618A..58M,102.48010205254,-60.0700563497,,1.292,1.219,,,,17.153284,13.507,CRTS J064955.1-600412|2MASS J06495521-6004122|TIC 167656294|WISEA J064955.22-600412.2|WISE J064955.22-600412.2|Gaia EDR3 5480020898354540160|Gaia DR2 5480020898354540160,70.28531,co,-4,F,F,-,F,GAIAmag,2.5689839999999986,12.326536151732084,72.40008332050319,,0
,167697604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
UCAC4 142-008751,167795859,*|IR,,,,,,,,,,,,,,,,,104.4273713967,-61.71820364916,2.3427,-19.343,32.423,13.483,12.864,12.894,12.722423,11.676,2MASS J06574257-6143055|TIC 167795883|UCAC4 142-008751|WISEA J065742.54-614305.1|WISE J065742.56-614305.2|Gaia DR2 5479198772895110656|Gaia EDR3 5479198772895110656,132.47334,co,-1,T,F,F,F,Vmag,0.9049999999999994,1234.2539654616355,0.318998511752836,76.87429218573045,0
CRTS J065928.8-653050,167810285,RR*|*|RR?,RRab,,17.612936,,G,,18.346842,,,0.592295,,2456868.3994,,,,2018yCat.1345....0G,104.87015958141,-65.51402503514,,0.213,0.357,,18.04,,17.977125,,CRTS J065928.8-653050|Gaia DR2 5282118357363263616|Gaia EDR3 5282118357363263616,129.503846,co,-4,F,F,-,F,Vmag,4.641,104.17684732348408,102.133062468258,,0
UCAC4 143-009039,167814740,*|IR,,,,,,,,,,,,,,,,,105.06614218678,-61.45514994034,0.9735,-0.195,5.373,14.209,13.038,12.821,12.730736,11.048,2MASS J07001587-6127185|TIC 167814720|UCAC4 143-009039|WISEA J070015.87-612718.5|WISE J070015.87-612718.6|Gaia DR2 5479208324902430208|Gaia EDR3 5479208324902430208,154.133496,co,-4,F,F,-,F,Vmag,2.924999999999999,32.26795452695553,92.9465325374498,,0
TYC 8916-479-1,167896870,*|IR,,,,,,,,,,,,,,,,,105.48083997183,-65.60693508695,2.3438,3.851,8.292,12.14,11.38,,11.25283,10.063,2MASS J07015539-6536249|TIC 167896877|TYC 8916-479-1|Gaia DR2 5282078946743496576|Gaia EDR3 5282078946740731008|Gaia DR1 5282078942445110912,49.354546,co,-5,F,F,F,F,Vmag,3.3969999999999985,73.4723755039528,73.58815097945534,77.6201206936063,0
CRTS J101348.9-251718,168163317,EB*,Ecl,,12.0465,,V,,12.4335,,,0.277485,,,,,,2017MNRAS.469.3688D,153.45392,-25.28847,,,,,12.24,,,,CRTS J101348.9-251718,99.518682,co,-3,F,-,-,F,Vmag,4.162999999999999,,,,0
,168312820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
ATO J106.9224-01.3205,168426455,V*|*|IR,SIN,,15.102961,,o,,15.217537,,,,,,,,,2018AJ....156..241H,106.9224039242438,-1.3205596675444,0.3075,-1.1,0.312,15.555,15.183,15.182,15.100672,14.48,ATO J106.9224-01.3205|2MASS J07074137-0119141|UCAC4 444-029666|WISE J070741.38-011914.0|Gaia EDR3 3109308352374356352,145.892822,co,-1,T,F,F,F,Vmag,0.3089999999999993,86.51676578886726,100.48266878710902,96.54818232332588,0
SDSS J141738.34+453636.9,168748224,*|G,,,,,,,,,,,,,,,,,214.40976071269,45.61029712566,,,,,,,20.81241,,SDSS J141738.34+453636.9|Gaia EDR3 1505217541388256640,37.988285,co,-3,F,-,-,F,GAIAmag,5.90211,,,,0
,168749973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
Gaia EDR3 3075985036852701440,169019499,*,,,,,,,,,,,,,,,,,126.55693673069,-2.05794280383,0.9372,-1.635,-0.701,,,,20.135008,,Gaia DR2 3075985036852701440|Gaia EDR3 3075985036852701440,98.12651,co,-2,-,F,-,F,,,83.93562459470613,106.43916777660404,,0
CRTS J082727.9-021737,169104981,EB*|*,EW,,19.2,,V,,19.73,,,0.258982,,,,,,2014ApJS..213....9D,126.86649867227,-2.29356412947,0.0412,-3.749,-3.207,,19.46,,19.358383,,CRTS J082727.9-021737|Gaia DR2 3072960658322802304|Gaia EDR3 3072960658322802304,99.388858,co,-5,F,F,F,F,Vmag,5.581000000000001,55.43610566956389,186.746948844456,92.06099927354288,0
CRTS J104324.6-044947,169249901,RS*,RS CVn,,15.13,,V,,15.23,,,5.99596,,,,,,2014ApJS..213....9D,160.8525,-4.82983,,,,,15.18,,,,CRTS J104324.6-044947,0.591706,co,-3,F,-,-,F,Vmag,1.8200000000000005,,,,0
SN 2019gf,170112986,SN*|ev,,,,,,,,,,,,,,,,,121.396667,-9.582267,,,,,,,,,ATLAS 19adv|SN 2019gf,160.588007,co,-1,-,-,-,F,,,,,,0
TYC 7233-140-1,170627705,*|IR,,,,,,,,,,,,,,,,,185.63172025776,-31.05011764085,1.0295,-2.263,1.267,11.23,11.06,,10.780344,10.244,GSC 07233-00140|2MASS J12223162-3103004|TIC 170627701|TYC 7233-140-1|Gaia DR2 3469891541430013312|Gaia EDR3 3469891541430013312,134.330053,co,-4,F,F,-,F,Vmag,1.9209999999999996,98.1274306992139,102.98891247935836,,0
2MASS J19554010+3850029,171419257,LP*|V*|IR,LPV,,10.466,,I,,10.537,,,,,,,,,2004AJ....128.1761H,298.91708,38.83417,,,,,,,,9.323,HAT 199-07969|2MASS J19554010+3850029|TIC 171419163,69.603141,co,-1,-,-,-,F,,,,,,0
TYC 3145-1928-1,171970567,*|IR,,,,,,,,,,,,,,,,,299.41894261301,41.64748145737,0.9112,-4.046,-3.69,12.53,11.89,,12.095574,11.464,2MASS J19574054+4138509|TIC 171970685|TYC 3145-1928-1|Gaia DR2 2075171791902584832|Gaia EDR3 2075171791902584832|Gaia DR1 2075171791902584832,113.401092,co,-4,F,F,-,F,Vmag,4.856999999999999,119.40322843632804,27.061302774343936,,0
CRTS J063129.0-273348,172078875,Ro*|V*|*|IR,SIN,,15.561032,,o,,15.750593,,,,,,,,,2018AJ....156..241H,97.8713404516896,-27.5634658653953,0.3371,-1.247,4.272,16.377,15.755,15.684,15.7194,14.599,ATO J097.8713-27.5634|CRTS J063129.0-273348|2MASS J06312912-2733485|UCAC4 313-012224|WISEA J063129.11-273348.4|WISE J063129.11-273348.4|Gaia DR2 2898786544628505088,33.742668,co,-5,F,F,F,F,Vmag,1.3849999999999998,97.0658823529412,315.94079825306324,97.22654161010324,0
ATO J099.6696-25.5520,172361463,V*|V*|*,SIN,,17.057379,,o,,17.324215,,,,,,,,,2018AJ....156..241H,99.6696526151729,-25.5520800126664,0.4956,-0.767,-0.048,,,,17.334867,,ATO J099.6696-25.5520|Gaia EDR3 2923423748346359424,62.394799,co,-5,F,F,F,F,GAIAmag,4.671966999999999,121.61714264777584,135.54054954574735,46.69443088023026,0
,172517058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tic,-1,-,-,-,F,,,,,,0
TYC 6533-86-1,172703682,*|IR,,,,,,,,,,,,,,,,,101.12700350657,-28.94617066948,1.7975,2.254,7.926,12.25,11.64,,11.767702,10.839,2MASS J06443048-2856462|TIC 172703660|TYC 6533-86-1|Gaia DR2 2918459453349620224|Gaia EDR3 2918459453349620224|Gaia DR1 2918459449049882496,77.545723,co,-1,T,F,F,F,Vmag,0.8119999999999994,86.18644015860467,74.77170076168711,26.061363926172422,0
TYC 7117-374-1,173756896,*|IR,,,,,,,,,,,,,,,,,112.82014407658,-36.63109640725,1.0419,-2.487,10.338,12.483,11.484,,11.211872,9.65,2MASS J07311683-3637519|RAVE J073116.8-363752|TIC 173756887|TYC 7117-374-1|Gaia DR2 5586614771101884544|Gaia EDR3 5586614771101884544|Gaia DR1 5586614766798918400,157.226786,co,-5,F,F,F,F,Vmag,4.825999999999999,122.99860362318172,108.74242078291093,83.41802833847657,0
TYC 7648-97-1,174469887,*|IR,,,,,,,,,,,,,,,,,114.48141627866,-40.84222646482,1.1879,-4.335,9.059,11.45,11.29,,11.06992,10.38,GSC 07648-00097|2MASS J07375554-4050319|TIC 174469830|TYC 7648-97-1|Gaia DR2 5536899803094753280|Gaia EDR3 5536899803094753280|Gaia DR1 5536899798794338944,178.993998,co,-3,F,T,F,F,Vmag,2.7430000000000003,3.6216901220569513,17.923330959853473,77.48359936387709,0
* ups Gru,175286843,**|*|IR|UV,,,,,,,,,,,,,,,,,346.72344216391,-38.89229070573,11.2249,33.436,6.182,,,7.03,5.70427,5.519,* ups Gru|** BU  773AB|BDS 12154 AB|CCDM J23069-3854AB|CD-39 14936|CPC 18 11800|CPD-39  9206|GC 32186|GCRV 14500|GEN# +1.00218242|GSC 08006-01465|HD 218242|HIC 114132|HIP 114132|HR  8790|IDS 23013-3926 AB|IRAS 23041-3909|2MASS J23065362-3853323|N30 5078|PPM 303379|SAO 214313|SKY# 43866|TD1 29610|TIC 175286843|UBV   19789|UBV M  26829|UCAC4 256-195178|uvby98 100218242|WDS J23069-3854AB|WEB 20267|WISEA J230653.65-385332.4|WISE J230653.63-385332.2|Gaia EDR3 6549670305714644608|Gaia DR2 6549670305714644608,,tic,-1,F,F,T,T,Tmag,1.3829000000000002,4.144149756272292,150.00808825908314,1.7875266860322676,5
V* DY Gru,175458617,EB*|EB*|PM*|V*|*|IR|X,EW,,9.37,,V,,10.04,,,0.336029,,2452992.612,,,,2017ARep...61...80S,350.80969460027,-37.51556795406,12.6902,10.131,-114.716,10.58,9.66,9.853,9.448117,8.15,AGASC 1050286528|CD-38 15466|CPC 18 11892|CPD-38  8524|GSC 08013-00824|HD 220345|2MASS J23231433-3730559|NSV 14532|PPM 303687|RAVE J232314.3-373056|RX J2323.3-3730|1RXS J232316.0-373054|SAO 214505|SV* BV  1005|1SWASP J232314.32-373056.0|TIC 175458611|TYC 8013-824-1|UCAC2  15874026|UCAC4 263-201363|V* DY Gru|Gaia DR2 6550787959283913984|Gaia EDR3 6550787959283913984|Gaia DR1 6550787954988649984,104.495972,co,-5,F,F,F,F,Vmag,6.170999999999999,80.45151953690305,33.094209111216095,356.8254551083369,0
