ASASSN-V,URL,TIC_ID,Is_EB,Type,Prob,Per,angDist,Match_Score
J050922.03-193234.0,https://asas-sn.osu.edu/variables/195193,146557531,T,EW,1.0,0.2708416,0.46722,1
J095706.65-012040.1,https://asas-sn.osu.edu/variables/403310,146601322,-,VAR,0.314,NON PERIODIC,1.890442,2
J025016.02-464908.8,https://asas-sn.osu.edu/variables/82963,146637697,T,EW,1.0,0.2717526,1.165388,4
J104206.40-425239.3,https://asas-sn.osu.edu/variables/284501,146810480,-,VAR,0.33,284.8372111,1.670265,4
J065516.10-171255.2,https://asas-sn.osu.edu/variables/419810,146879345,-,VAR,0.75,526.9861799,0.491686,0
J081737.04-341412.9,https://asas-sn.osu.edu/variables/338841,146968478,T,EA,0.999,3.8377028,0.737945,4
J212447.21-471050.6,https://asas-sn.osu.edu/variables/117839,147083089,T,EW,1.0,0.362743,0.778709,4
J212817.95-440918.2,https://asas-sn.osu.edu/variables/117972,147131974,-,GCAS,0.353,NON PERIODIC,1.952425,0
J213148.73-450242.0,https://asas-sn.osu.edu/variables/445600,147201138,T,EA,0.999,1.8803414,0.536185,4
J104943.81-454514.1,https://asas-sn.osu.edu/variables/74833,147214032,-,VAR,0.338,NON PERIODIC,0.601652,4
J105016.06-443214.3,https://asas-sn.osu.edu/variables/75075,147277752,T,EA,1.0,4.8927872,0.557549,4
J024325.71-375543.1,https://asas-sn.osu.edu/variables/70627,147455347,-,VAR,0.321,NON PERIODIC,2.007152,4
J093810.70+703754.8,https://asas-sn.osu.edu/variables/133388,147576476,-,VAR,0.295,NON PERIODIC,1.959589,4
J095428.56+691322.1,https://asas-sn.osu.edu/variables/AP7240728,147610499,T,EW,1.0,0.5288518,0.331268,4
J121636.56+645126.4,https://asas-sn.osu.edu/variables/144029,147625755,T,EA,0.998,0.675835,0.898806,4
J064203.36-365240.7,https://asas-sn.osu.edu/variables/AP44143768,148098016,T,EW,0.839,0.7145544,0.128759,4
J151852.72-405054.0,https://asas-sn.osu.edu/variables/419787,148158374,F,ROT:,0.903,NON PERIODIC,1.632361,4
J163643.01+152949.4,https://asas-sn.osu.edu/variables/96121,148207172,-,GCAS,0.293,NON PERIODIC,1.751163,4
J151858.71-374344.0,https://asas-sn.osu.edu/variables/84187,148218929,F,ROT:,0.799,NON PERIODIC,93.961813,1
J064542.66-374949.9,https://asas-sn.osu.edu/variables/280726,148274098,T,EB,1.0,4.0535476,0.236703,4
J070505.01-115814.0,https://asas-sn.osu.edu/variables/388520,148302247,-,VAR,0.4,899.9894233,2.346816,4
J070528.78-170516.9,https://asas-sn.osu.edu/variables/419695,148357344,F,HADS,1.0,0.0900931,1.549139,4
J070553.39-133557.1,https://asas-sn.osu.edu/variables/404917,148500107,T,EA,1.0,1.3254639,1.700496,4
J070635.66-125343.7,https://asas-sn.osu.edu/variables/418416,148508281,-,VAR,0.373,NON PERIODIC,31.589459,0
J152211.69-395951.3,https://asas-sn.osu.edu/variables/419800,148551290,F,ROT:,0.635,NON PERIODIC,0.885494,4
J105707.59-061624.5,https://asas-sn.osu.edu/variables/189054,148559140,F,ROT:,0.308,NON PERIODIC,0.436777,4
J101639.84+592245.2,https://asas-sn.osu.edu/variables/144942,148622555,-,VAR,0.26,NON PERIODIC,1.309297,4
J143554.46+463537.6,https://asas-sn.osu.edu/variables/119652,148781497,F,ROT:,0.691,493.1520149,0.908565,4
J153349.53+375928.2,https://asas-sn.osu.edu/variables/94344,148785530,-,VAR,0.286,NON PERIODIC,1.061113,4
J152421.69-401450.3,https://asas-sn.osu.edu/variables/AP52855829,148824066,T,EA,0.985,2.3639135,0.991054,4
J123328.78+694717.9,https://asas-sn.osu.edu/variables/142494,148917425,-,VAR,0.444,974.1308735,0.87051,4
J124014.65+661711.2,https://asas-sn.osu.edu/variables/143409,148963419,-,VAR,0.365,NON PERIODIC,1.681258,4
J152526.44-464013.2,https://asas-sn.osu.edu/variables/415734,149030418,F,SR,1.0,50.2694811,105.205857,0
J052122.59-611441.4,https://asas-sn.osu.edu/variables/66398,149059954,-,VAR,0.776,671.7343638,14.00888,2
J152710.63-413831.4,https://asas-sn.osu.edu/variables/419617,149109861,-,VAR,0.538,270.5403795,2.369611,4
J052527.39-633113.2,https://asas-sn.osu.edu/variables/AP36647310,149156748,F,ROT:,0.829,NON PERIODIC,0.142013,0
J052631.07-602240.3,https://asas-sn.osu.edu/variables/AP36659926,149175965,T,EW,0.758,0.2236873,1.311055,4
J052738.98-602502.2,https://asas-sn.osu.edu/variables/66125,149176305,-,VAR,0.664,540.7835857,5.358491,2
J052845.01-652656.6,https://asas-sn.osu.edu/variables/140774,149248196,-,YSO,0.398,NON PERIODIC,1.499989,4
J074347.63-320721.5,https://asas-sn.osu.edu/variables/259451,149319411,-,VAR,0.384,291.6029682,2.687432,4
J053336.99-622917.4,https://asas-sn.osu.edu/variables/66262,149346418,-,VAR,0.413,NON PERIODIC,6.975482,2
J054105.00-615128.6,https://asas-sn.osu.edu/variables/66070,149473467,-,VAR,0.306,NON PERIODIC,0.6723,4
J054349.86-600554.6,https://asas-sn.osu.edu/variables/65955,149539114,F,ROT:,0.845,NON PERIODIC,0.975693,4
J130310.35+234933.5,https://asas-sn.osu.edu/variables/129882,149577535,F,L,0.99,NON PERIODIC,2.209135,4
J054759.12-642303.8,https://asas-sn.osu.edu/variables/147062,149598862,F,R,,NON PERIODIC,1.340862,4
J132841.39+233449.0,https://asas-sn.osu.edu/variables/114532,149622009,F,ROT:,0.391,NON PERIODIC,1.012114,4
J054959.17-630336.4,https://asas-sn.osu.edu/variables/60321,149629043,T,EA,1.0,2.1880887,0.536,4
J162337.24+155719.2,https://asas-sn.osu.edu/variables/95225,149736571,T,EW,1.0,0.2361671,1.265661,4
J232801.03-335951.6,https://asas-sn.osu.edu/variables/195035,149837469,T,EW,1.0,0.3855862,0.760766,4
J035705.77+283751.1,https://asas-sn.osu.edu/variables/132927,149926346,F,ROT,0.506,0.729565,0.760274,4
J060309.28-625708.2,https://asas-sn.osu.edu/variables/60132,149993666,T,EW,1.0,0.5239802,0.27706,4
J074736.17-334152.6,https://asas-sn.osu.edu/variables/AP44444482,150021408,F,RRAB,0.866,0.4811444,0.074083,4
J060713.97-640932.2,https://asas-sn.osu.edu/variables/AP42821425,150068381,T,EA,1.0,0.6302888,99.674377,0
J074822.69-350750.6,https://asas-sn.osu.edu/variables/389337,150083410,T,EW,1.0,0.3157427,0.150822,4
J061401.06-612823.5,https://asas-sn.osu.edu/variables/59598,150166721,-,VAR,0.48,NON PERIODIC,0.761089,4
J061451.39-621702.1,https://asas-sn.osu.edu/variables/59513,150187916,-,VAR,0.662,938.3570525,0.069674,4
J074914.78-351433.0,https://asas-sn.osu.edu/variables/389827,150284425,-,VAR,0.715,242.6422347,3.276658,4
J062300.61-634101.7,https://asas-sn.osu.edu/variables/59732,150320620,F,L,0.297,NON PERIODIC,6.125091,2
J062455.86-634941.4,https://asas-sn.osu.edu/variables/80189,150357404,-,VAR,0.368,NON PERIODIC,0.438365,4
J062556.06-600326.7,https://asas-sn.osu.edu/variables/79738,150359500,F,ROT,0.999,1.0336875,0.400724,4
J062554.08-643339.6,https://asas-sn.osu.edu/variables/AP42817747,150361911,T,EA,0.987,1.2469369,0.106454,4
J125539.02+545739.8,https://asas-sn.osu.edu/variables/133367,150388753,F,ROT:,0.338,NON PERIODIC,0.673019,4
J074932.25-310733.1,https://asas-sn.osu.edu/variables/259001,150413414,T,EB,1.0,0.8333828,118.948649,0
J063003.14-653406.0,https://asas-sn.osu.edu/variables/145933,150437899,-,VAR,0.428,NON PERIODIC,0.859282,1
J063027.25-652950.3,https://asas-sn.osu.edu/variables/146102,150437932,-,UG,,642.3583682,0.86709,4
J063110.25-615244.5,https://asas-sn.osu.edu/variables/79732,150442264,-,VAR,0.61,501.6233835,3.356839,4
J063128.37-633206.3,https://asas-sn.osu.edu/variables/79743,150443185,-,VAR,0.367,NON PERIODIC,1.222487,4
J060500.26+123304.9,https://asas-sn.osu.edu/variables/206939,151233402,F,RRC,0.952,0.4045717,0.247596,4
J171502.31-333343.1,https://asas-sn.osu.edu/variables/407171,151300352,F,ROT:,0.885,NON PERIODIC,3.241999,4
J055327.63-433332.5,https://asas-sn.osu.edu/variables/165921,151587650,-,YSO,0.686,NON PERIODIC,3.16083,4
J110811.40-394528.1,https://asas-sn.osu.edu/variables/73476,151684687,T,EB,1.0,0.5494732,1.317357,4
J111207.71-373436.5,https://asas-sn.osu.edu/variables/73411,151826930,-,VAR,0.317,NON PERIODIC,66.25513,0
J075900.12-302023.3,https://asas-sn.osu.edu/variables/361106,152076382,-,VAR,0.269,NON PERIODIC,1.716015,4
J111931.43-395049.9,https://asas-sn.osu.edu/variables/68588,152147549,F,ROT:,0.525,NON PERIODIC,1.760259,2
J204907.08-334353.9,https://asas-sn.osu.edu/variables/332260,152223725,T,EA,0.991,8.8729357,0.591127,4
J112206.19-363507.9,https://asas-sn.osu.edu/variables/68723,152231997,F,RRAB,0.988,0.6910336,0.651054,4
J015522.84-384621.8,https://asas-sn.osu.edu/variables/103202,152287388,F,ROT:,0.882,NON PERIODIC,1.332625,4
J015618.79-404018.5,https://asas-sn.osu.edu/variables/166844,152288704,T,EW,1.0,0.3823025,0.894697,4
J171657.96-310902.7,https://asas-sn.osu.edu/variables/377271,152346470,-,VAR,0.664,289.1865678,1.074542,4
J025844.66-383321.2,https://asas-sn.osu.edu/variables/70789,152359020,T,EW,0.945,0.2425663,2.699716,4
J042102.85-262925.9,https://asas-sn.osu.edu/variables/152805,152362660,-,VAR,0.379,NON PERIODIC,1.618343,4
J042102.85-262925.9,https://asas-sn.osu.edu/variables/152805,152362661,-,VAR,0.379,NON PERIODIC,85.73848,4
J045955.95-123217.3,https://asas-sn.osu.edu/variables/145330,152373997,-,VAR,0.416,907.940395,4.133068,4
J041418.48-462656.6,https://asas-sn.osu.edu/variables/56757,152507230,T,EW,1.0,0.3116402,1.399024,4
J112825.74-394347.5,https://asas-sn.osu.edu/variables/AP41661849,152513129,T,EA,0.996,4.1268304,0.12934,4
J042047.61-451527.8,https://asas-sn.osu.edu/variables/57608,152592870,-,VAR,0.413,NON PERIODIC,1.213682,4
J201958.08-323701.5,https://asas-sn.osu.edu/variables/254731,152796589,-,VAR,0.406,NON PERIODIC,2.258054,4
J120415.78-084606.8,https://asas-sn.osu.edu/variables/AP26457968,152803446,T,EA,0.998,6.9627923,0.336652,4
J120404.61-113753.7,https://asas-sn.osu.edu/variables/403606,152804087,T,EA,0.996,0.4891309,72.034717,2
J225816.82-414933.7,https://asas-sn.osu.edu/variables/187315,152825521,F,ROT:,0.306,NON PERIODIC,1.311783,4
J031218.35-425514.4,https://asas-sn.osu.edu/variables/AP37064692,152972203,T,EA,1.0,6.7910599,0.149198,4
J055829.38-274919.2,https://asas-sn.osu.edu/variables/142110,153166843,-,VAR,0.327,NON PERIODIC,1.909392,4
J080253.31-282357.9,https://asas-sn.osu.edu/variables/361861,153352537,T,EB,0.996,1.9605624,0.513066,4
J080318.20-253006.6,https://asas-sn.osu.edu/variables/377645,153436251,F,RRC,0.999,0.269766,0.744331,4
J042358.39-422832.1,https://asas-sn.osu.edu/variables/135976,153713262,T,EA,1.0,3.3733313,104.750281,0
J224247.63+452104.8,https://asas-sn.osu.edu/variables/259763,153826685,-,VAR,0.368,NON PERIODIC,1.06409,4
J083825.50+765525.9,https://asas-sn.osu.edu/variables/135016,153891668,-,VAR,0.272,NON PERIODIC,2.112676,4
J133856.95+694811.7,https://asas-sn.osu.edu/variables/126193,153991851,T,EB,1.0,0.5249293,0.882153,4
J134956.22+662829.6,https://asas-sn.osu.edu/variables/112614,154067797,-,VAR,0.652,404.7502514,1.554794,4
J224618.30+435207.5,https://asas-sn.osu.edu/variables/267881,154096314,-,VAR,0.284,NON PERIODIC,0.95279,4
J131259.81+504855.5,https://asas-sn.osu.edu/variables/110437,154222671,F,ROT:,0.886,NON PERIODIC,2.305254,4
J063623.99+725200.4,https://asas-sn.osu.edu/variables/AP7468879,154339231,T,EB,1.0,0.2931685,0.490377,4
J082734.17+835256.6,https://asas-sn.osu.edu/variables/196397,154453805,-,VAR,0.282,NON PERIODIC,0.215585,4
J122824.94+741407.4,https://asas-sn.osu.edu/variables/103899,154511165,T,EA,1.0,0.8403627,0.99534,4
J171357.68+162100.9,https://asas-sn.osu.edu/variables/52392,154664604,-,VAR,0.404,NON PERIODIC,2.034013,4
J113820.10+871910.1,https://asas-sn.osu.edu/variables/AP7645891,154808394,T,EB,0.975,0.4910084,0.943702,4
J230236.52+424528.1,https://asas-sn.osu.edu/variables/270128,155112575,-,VAR,0.273,NON PERIODIC,1.579517,0
J081146.62-255932.8,https://asas-sn.osu.edu/variables/377679,155128092,F,HADS,1.0,0.0680988,1.115104,4
J230742.76-301359.5,https://asas-sn.osu.edu/variables/129977,155540827,-,VAR,0.365,NON PERIODIC,0.52055,4
J134534.26+792348.6,https://asas-sn.osu.edu/variables/107445,155657579,T,EA,0.982,0.3681392,67.22933,0
J134534.26+792348.6,https://asas-sn.osu.edu/variables/107445,155657581,T,EA,0.982,0.3681392,1.717286,4
J114529.16+721457.6,https://asas-sn.osu.edu/variables/132599,155894704,-,VAR,0.378,NON PERIODIC,0.816505,4
J144533.58+511043.7,https://asas-sn.osu.edu/variables/108360,155915231,-,VAR,0.347,NON PERIODIC,2.31348,4
J153917.41+434545.3,https://asas-sn.osu.edu/variables/APO255,155968973,T,EW,0.993,0.34188,0.154826,4
J034403.27-153638.4,https://asas-sn.osu.edu/variables/AP37730654,155993582,T,EA,0.995,2.6841372,0.244633,4
J154300.38+431555.1,https://asas-sn.osu.edu/variables/56707,155998626,-,VAR,0.331,NON PERIODIC,1.415489,4
J154436.76+461922.5,https://asas-sn.osu.edu/variables/90525,156006074,F,SXPHE,,0.1128918,1.58358,4
J154727.34+450756.5,https://asas-sn.osu.edu/variables/90648,156067195,-,VAR,0.545,NON PERIODIC,5.199184,2
J154835.15+432845.4,https://asas-sn.osu.edu/variables/56755,156072994,-,VAR,0.347,NON PERIODIC,1.417089,4
J154924.59+460818.6,https://asas-sn.osu.edu/variables/83821,156074324,F,ROT:,0.922,NON PERIODIC,4.349235,4
J120317.18+803342.8,https://asas-sn.osu.edu/variables/186068,156198986,F,HADS,1.0,0.0863429,0.393936,4
J034512.05-162437.2,https://asas-sn.osu.edu/variables/178665,156215585,-,VAR,0.344,NON PERIODIC,0.601525,4
J054539.02+111934.4,https://asas-sn.osu.edu/variables/210379,156241056,-,VAR,0.312,NON PERIODIC,1.455209,4
J114749.05+351335.3,https://asas-sn.osu.edu/variables/APO190,156376126,T,EA,1.0,0.35186,0.130172,4
J081932.98-235810.3,https://asas-sn.osu.edu/variables/357129,156465251,F,RRC,0.985,0.2856715,1.818928,4
J065246.73-363616.8,https://asas-sn.osu.edu/variables/280592,156758257,F,ROT,0.773,0.2353782,0.185246,4
J092101.39+365038.6,https://asas-sn.osu.edu/variables/AP5821074,156805574,F,ROT,0.957,0.7726152,0.910039,4
J063357.79-462954.9,https://asas-sn.osu.edu/variables/56294,156832130,-,VAR,0.29,NON PERIODIC,3.116551,4
J063658.75-451013.3,https://asas-sn.osu.edu/variables/56271,156920701,F,L,1.0,NON PERIODIC,119.539781,0
J064206.71-424135.2,https://asas-sn.osu.edu/variables/148740,157041453,-,VAR,0.635,541.1377695,1.407862,4
J065850.01-395918.6,https://asas-sn.osu.edu/variables/151466,157046764,-,VAR,0.696,595.757789,0.598878,4
J114247.94-354858.3,https://asas-sn.osu.edu/variables/174064,157175641,-,VAR,0.419,NON PERIODIC,1.876998,0
J070151.82-392204.3,https://asas-sn.osu.edu/variables/280687,157212164,F,ROT:,0.49,271.8001467,0.44143,4
J131454.66+591746.9,https://asas-sn.osu.edu/variables/108123,157273321,T,EA,1.0,5.5201512,2.999254,4
J070332.28-385114.6,https://asas-sn.osu.edu/variables/AP44031049,157316453,T,EB,0.924,12.3214578,29.60338,0
J155506.17+425359.9,https://asas-sn.osu.edu/variables/56702,157376469,T,EA,1.0,1.3411886,1.934623,4
J173828.71+360900.8,https://asas-sn.osu.edu/variables/51639,157420463,T,EW,0.991,0.4262676,0.952984,4
J173837.41+375355.3,https://asas-sn.osu.edu/variables/67056,157446808,-,VAR,0.455,NON PERIODIC,1.388391,4
J173925.39+364659.0,https://asas-sn.osu.edu/variables/67267,157448336,T,EW,1.0,0.3371439,0.597945,4
J070707.17-405333.3,https://asas-sn.osu.edu/variables/151276,157533670,-,GCAS,0.391,NON PERIODIC,2.720308,1
J183738.09+402427.2,https://asas-sn.osu.edu/variables/73706,157647276,T,EW,1.0,0.2213111,1.130682,4
J183740.67+404606.0,https://asas-sn.osu.edu/variables/AP14512842,157647583,T,EA,1.0,0.5620981,0.277866,4
J183820.68+372816.8,https://asas-sn.osu.edu/variables/J183820.68+372816.8,157652824,T,EB,1.0,0.6457018,0.131191,4
J113025.96-151919.6,https://asas-sn.osu.edu/variables/179840,157754133,-,VAR,0.32,NON PERIODIC,1.921013,4
J095017.47+745816.2,https://asas-sn.osu.edu/variables/131652,157770450,-,VAR,0.579,NON PERIODIC,1.36094,4
J113251.51-120209.1,https://asas-sn.osu.edu/variables/179763,157787615,-,VAR,0.654,917.4057087,2.772204,4
J073331.73+474809.8,https://asas-sn.osu.edu/variables/APO1851,157798407,F,RRC,0.999,0.24065,0.069266,4
J184232.08+375531.9,https://asas-sn.osu.edu/variables/72549,157889314,T,EB,1.0,1.4329294,2.777728,4
J143512.99+243819.7,https://asas-sn.osu.edu/variables/55747,157968186,-,VAR,0.303,NON PERIODIC,3.286716,4
J144005.72+263401.6,https://asas-sn.osu.edu/variables/55783,158016784,F,ROT:,0.375,NON PERIODIC,0.765334,4
J142609.65+461606.2,https://asas-sn.osu.edu/variables/98788,158023761,T,EW,0.766,0.2905257,2.450733,4
J190401.96+452122.8,https://asas-sn.osu.edu/variables/68633,158113583,T,EA,0.999,1.3871985,1.27499,4
J190413.62+455658.2,https://asas-sn.osu.edu/variables/AP14493289,158173344,T,EW,0.996,0.8929298,1.221998,4
J181652.72+175703.0,https://asas-sn.osu.edu/variables/76924,158183591,F,ROT,0.994,0.9490612,0.704934,4
J190559.82+430749.7,https://asas-sn.osu.edu/variables/59903,158218818,T,EW,1.0,0.4239204,1.324481,4
J190613.38+465724.9,https://asas-sn.osu.edu/variables/68653,158272742,F,ROT:,0.524,283.07939,1.605065,4
J190634.32+432735.2,https://asas-sn.osu.edu/variables/60186,158276780,F,ROT,0.632,0.5767522,0.831339,4
J190659.76+463220.2,https://asas-sn.osu.edu/variables/68432,158321712,-,VAR,0.326,278.0950875,0.327958,4
J190716.62+463953.2,https://asas-sn.osu.edu/variables/68394,158321843,F,ROT:,0.848,NON PERIODIC,0.062882,4
J105221.38-361811.3,https://asas-sn.osu.edu/variables/74839,158329676,-,VAR,0.314,NON PERIODIC,0.594313,4
J181752.58+230851.0,https://asas-sn.osu.edu/variables/AP35421125,158366841,T,EW,0.99,0.3265958,0.265783,2
J190829.89+433600.4,https://asas-sn.osu.edu/variables/APO327,158389967,T,EB,0.999,0.3927,0.309651,4
J190836.66+455901.3,https://asas-sn.osu.edu/variables/69125,158393140,T,EA,0.999,0.8768375,1.133265,4
J190907.54+454058.1,https://asas-sn.osu.edu/variables/69074,158417251,T,EW,0.938,0.5190035,0.57642,0
J190933.84+430556.1,https://asas-sn.osu.edu/variables/60039,158431889,T,EB,1.0,0.5725256,1.102925,4
J191031.53+461755.2,https://asas-sn.osu.edu/variables/69170,158491288,-,VAR,0.763,570.8221732,1.190956,4
J144138.19+562616.5,https://asas-sn.osu.edu/variables/98728,158498107,F,HADS,0.918,0.1976988,0.726259,4
J011931.23-481741.6,https://asas-sn.osu.edu/variables/185958,158536052,-,VAR,0.731,NON PERIODIC,1.799747,4
J144928.00+571753.5,https://asas-sn.osu.edu/variables/98641,158565141,F,ROT:,0.345,NON PERIODIC,3.227989,4
J012726.18-492823.5,https://asas-sn.osu.edu/variables/186157,158582801,F,ROT:,0.796,NON PERIODIC,9.720698,1
J012726.18-492823.5,https://asas-sn.osu.edu/variables/186157,158582802,F,ROT:,0.796,NON PERIODIC,2.269924,4
J191204.86+461927.1,https://asas-sn.osu.edu/variables/68418,158660631,-,VAR,0.386,NON PERIODIC,0.265024,4
J110019.08-404720.4,https://asas-sn.osu.edu/variables/AP41738674,158673914,T,EW,1.0,0.3733698,0.163171,4
J110125.58-371018.3,https://asas-sn.osu.edu/variables/73286,158713903,T,EA,1.0,3.59428,1.223084,4
J191346.37+453642.4,https://asas-sn.osu.edu/variables/69336,158728853,-,VAR,0.76,283.0809306,10.805552,2
J191452.33+423006.6,https://asas-sn.osu.edu/variables/59739,158794976,F,ROT:,0.499,NON PERIODIC,1.838965,4
J175839.32+250037.8,https://asas-sn.osu.edu/variables/52115,158797702,-,VAR,0.321,NON PERIODIC,0.585085,4
J055023.90+045725.7,https://asas-sn.osu.edu/variables/269793,158870458,F,ROT:,0.307,NON PERIODIC,1.552646,4
J191732.08+444936.2,https://asas-sn.osu.edu/variables/66868,159047957,F,ROT:,0.868,NON PERIODIC,2.770163,4
J191859.74+433236.4,https://asas-sn.osu.edu/variables/59888,159105713,T,EW,0.997,0.5749565,1.356077,4
J191846.64+433732.3,https://asas-sn.osu.edu/variables/59567,159105847,-,VAR,0.31,NON PERIODIC,1.538532,4
J143644.17-401244.5,https://asas-sn.osu.edu/variables/398816,159150734,-,GCAS,0.349,NON PERIODIC,2.838321,1
J124508.27+452625.5,https://asas-sn.osu.edu/variables/129938,159163636,F,L,0.993,NON PERIODIC,4.670237,1
J191857.29+452729.3,https://asas-sn.osu.edu/variables/67405,159169838,T,EB,1.0,0.9184253,1.463759,4
J132545.23+565815.3,https://asas-sn.osu.edu/variables/108138,159190692,-,VAR,0.318,NON PERIODIC,2.958699,4
J132602.82+273459.3,https://asas-sn.osu.edu/variables/590455,159202185,F,ROT:,0.557,NON PERIODIC,3.442298,2
J191953.70+433913.7,https://asas-sn.osu.edu/variables/APO341,159220329,T,EA,1.0,1.7294,0.070478,4
J151757.16+835133.4,https://asas-sn.osu.edu/variables/149105,159298033,-,VAR,0.297,NON PERIODIC,0.83284,4
J154456.59+793103.0,https://asas-sn.osu.edu/variables/81682,159346490,T,EA,0.993,1.1650722,1.244382,4
J161319.95+812336.4,https://asas-sn.osu.edu/variables/149210,159454849,T,EA,1.0,0.6434122,0.890297,4
J144047.45-372519.6,https://asas-sn.osu.edu/variables/91812,159493588,-,VAR,0.503,294.4632731,2.152931,4
J163216.72+775412.3,https://asas-sn.osu.edu/variables/81705,159510983,T,EW,1.0,0.3242723,0.418877,4
J144153.18-403601.7,https://asas-sn.osu.edu/variables/398778,159537973,-,VAR,0.538,369.54947,0.183825,4
J143900.09+641731.4,https://asas-sn.osu.edu/variables/102776,159613900,-,VAR,0.457,706.2932616,1.604525,4
J211118.53-365006.3,https://asas-sn.osu.edu/variables/AP60241290,159628414,T,EW,0.835,0.2757711,0.058821,4
