subject_id,eb_score,num_votes_eb,num_votes_transit,num_users,num_comments,updated_at
35165759,1,1,0,1,1,2019-07-31 13:18:31.281000+00:00
35165787,1,1,0,1,1,2019-07-23 15:45:23.230000+00:00
35166068,3,3,0,4,4,2020-04-23 11:43:21.143000+00:00
35166076,4,4,0,4,4,2020-04-22 21:56:59.147000+00:00
35166222,1,1,0,4,4,2019-07-23 11:25:36.497000+00:00
35166329,4,4,0,6,6,2020-04-23 17:43:58.163000+00:00
35166419,3,3,0,3,3,2019-08-02 21:06:37.842000+00:00
35166586,1,1,0,1,1,2019-07-23 01:11:06.268000+00:00
35166785,2,2,0,2,2,2020-04-22 19:27:28.151000+00:00
35166812,1,1,0,1,1,2019-08-01 14:20:44.387000+00:00
35167073,3,3,0,4,4,2019-07-28 16:57:42.837000+00:00
35167116,5,5,0,5,5,2020-04-23 15:20:00.938000+00:00
35167175,1,1,0,1,1,2019-12-04 08:38:33.513000+00:00
35167190,2,2,0,2,2,2019-12-04 08:45:58.509000+00:00
35167235,2,2,0,3,3,2019-12-04 08:42:32.455000+00:00
35167266,1,1,0,1,1,2020-04-22 16:30:18.326000+00:00
35167276,4,4,0,4,4,2020-04-22 23:36:16.849000+00:00
35167424,1,1,0,2,2,2020-04-23 17:03:22.441000+00:00
35167437,0,1,1,2,2,2020-04-22 20:32:16.729000+00:00
35167466,1,1,0,1,1,2019-07-20 08:31:51.948000+00:00
35167519,1,1,0,1,1,2019-07-31 19:07:46.740000+00:00
35167533,2,2,0,3,3,2020-04-23 15:02:41.286000+00:00
35167551,2,2,0,2,2,2020-04-22 15:23:32.457000+00:00
35167561,1,1,0,3,3,2020-04-23 17:15:39.859000+00:00
35167576,3,3,0,3,3,2019-12-04 08:57:00.092000+00:00
35167604,1,1,0,1,1,2019-07-22 09:33:56.407000+00:00
35167640,1,1,0,2,2,2019-07-29 12:14:46.761000+00:00
35167690,1,1,0,2,2,2019-07-25 14:30:28.681000+00:00
35167701,1,1,0,1,1,2019-07-29 20:00:48.395000+00:00
35167731,2,3,1,3,3,2020-04-23 16:57:42+00:00
35167741,2,2,0,2,2,2019-07-28 22:54:54.134000+00:00
35167816,4,4,0,4,4,2019-07-23 18:57:25.387000+00:00
35167852,3,3,0,3,3,2019-07-21 10:14:19.497000+00:00
35167892,2,2,0,3,3,2020-04-23 09:25:18.061000+00:00
35167906,3,3,0,3,3,2020-04-22 19:40:21.133000+00:00
35168034,4,4,0,7,7,2020-04-22 18:29:35.604000+00:00
35168068,1,1,0,1,1,2019-12-04 10:03:57.219000+00:00
35168073,1,1,0,1,1,2019-07-20 15:06:35.598000+00:00
35168100,3,3,0,3,3,2020-04-23 16:21:41.626000+00:00
35168103,1,1,0,2,2,2019-07-22 21:12:51.350000+00:00
35168109,1,1,0,1,1,2019-07-19 19:26:31.516000+00:00
35168135,-2,1,3,4,5,2020-11-03 23:35:31.004000+00:00
35168139,2,2,0,2,2,2020-04-23 14:52:09.163000+00:00
35168182,5,5,0,5,5,2020-04-22 19:49:07.461000+00:00
35168210,1,2,1,2,2,2019-12-04 10:06:33.406000+00:00
35168211,1,1,0,1,1,2019-07-26 15:23:11.575000+00:00
35168304,1,2,1,4,4,2020-04-23 17:55:17.266000+00:00
35168318,1,1,0,1,1,2019-07-23 13:22:12.412000+00:00
35168403,1,4,3,7,7,2020-04-23 14:24:28.173000+00:00
35168497,6,6,0,6,6,2019-08-03 00:26:35.188000+00:00
35168554,1,1,0,1,1,2020-04-23 15:11:08.650000+00:00
35168570,1,1,0,2,2,2019-07-30 12:49:54.073000+00:00
35168600,4,4,0,4,5,2020-04-23 15:39:12.029000+00:00
35168696,3,3,0,4,4,2020-04-23 14:57:16.599000+00:00
35168734,2,2,0,2,2,2019-08-02 21:03:33.206000+00:00
35168786,1,1,0,1,1,2019-08-01 22:57:24.758000+00:00
35168820,1,1,0,1,1,2019-12-04 11:20:35.155000+00:00
35168822,1,1,0,1,1,2019-07-20 15:02:51.049000+00:00
35168826,1,1,0,1,1,2019-07-24 08:09:56.670000+00:00
35168834,1,1,0,3,3,2019-07-31 21:11:21.808000+00:00
35168848,1,2,1,2,2,2020-04-23 09:12:28.827000+00:00
35168853,1,1,0,1,1,2019-12-04 13:45:39.344000+00:00
35168887,2,2,0,2,2,2019-12-04 11:23:23.656000+00:00
35168960,1,1,0,1,1,2020-04-22 21:15:26.865000+00:00
35169015,2,3,1,4,4,2019-07-20 22:48:03.969000+00:00
35169090,0,1,1,2,3,2019-08-24 14:34:21.824000+00:00
35169119,0,2,2,3,3,2020-04-23 11:19:30.068000+00:00
35169155,1,1,0,1,1,2019-07-29 02:15:52.969000+00:00
35169236,1,1,0,1,1,2019-07-22 07:10:06.188000+00:00
35169252,4,4,0,4,4,2020-04-22 21:44:12.801000+00:00
35169371,2,2,0,3,3,2019-08-03 02:14:55.894000+00:00
35169422,1,1,0,1,1,2020-04-23 04:23:09.834000+00:00
35169430,3,4,1,4,4,2020-04-23 15:22:54.012000+00:00
35169511,2,2,0,2,2,2019-07-22 06:44:54.604000+00:00
35169529,2,3,1,7,7,2020-04-23 16:17:22.989000+00:00
35169538,1,1,0,1,1,2019-08-02 02:47:21.907000+00:00
35169549,0,1,1,3,3,2019-12-04 15:36:58.500000+00:00
35169600,3,3,0,3,3,2019-07-22 09:33:35.424000+00:00
35169604,1,1,0,2,2,2019-07-26 17:54:08.440000+00:00
35169619,1,1,0,1,1,2019-08-02 16:15:23.314000+00:00
35169769,1,2,1,3,3,2020-04-22 22:55:01.612000+00:00
35169804,6,6,0,6,6,2020-04-23 12:08:53.166000+00:00
35169871,1,1,0,2,2,2020-04-23 15:18:41.252000+00:00
35169937,3,3,0,3,3,2019-07-29 21:12:27.190000+00:00
35169959,3,3,0,3,3,2019-07-24 22:10:39.464000+00:00
35169963,4,4,0,4,4,2020-04-23 12:34:24.367000+00:00
35169995,1,1,0,2,2,2019-08-01 11:58:26.688000+00:00
35170038,6,6,0,6,6,2020-04-23 11:09:44.442000+00:00
35170098,4,4,0,5,5,2020-04-22 21:09:01.846000+00:00
35170126,2,2,0,2,2,2019-07-26 14:49:08.084000+00:00
35170168,2,2,0,2,2,2019-12-04 16:09:40.562000+00:00
35170190,2,2,0,5,5,2019-12-04 16:08:01.425000+00:00
35170206,0,1,1,2,2,2019-07-22 16:46:21.781000+00:00
35170262,3,3,0,4,4,2020-04-23 17:30:40.697000+00:00
35170349,1,1,0,1,1,2019-07-19 18:53:28.108000+00:00
35170369,2,2,0,3,3,2020-04-23 00:07:02.748000+00:00
35170372,0,1,1,2,2,2020-04-23 14:49:09.850000+00:00
35170392,2,2,0,2,2,2020-04-22 19:15:58.848000+00:00
35170412,1,1,0,1,1,2019-07-28 17:42:05.107000+00:00
35170446,3,3,0,3,3,2020-04-22 20:58:36.436000+00:00
35170551,2,2,0,2,2,2019-07-28 12:04:16.311000+00:00
35170555,0,1,1,1,1,2020-04-23 13:47:10.472000+00:00
35170572,1,1,0,4,4,2020-04-23 16:31:23.816000+00:00
35170625,2,2,0,2,2,2019-07-27 10:28:24.127000+00:00
35170678,1,1,0,1,1,2019-07-29 17:43:46.048000+00:00
35170717,-2,1,3,3,3,2020-04-23 01:13:55.350000+00:00
35170722,0,1,1,1,1,2020-04-23 19:13:22.167000+00:00
35170798,3,3,0,4,4,2020-04-22 21:08:20.214000+00:00
35170826,1,1,0,1,1,2019-07-28 18:19:39.685000+00:00
35170844,2,2,0,3,3,2019-07-22 15:34:29.618000+00:00
35170909,2,2,0,2,2,2020-04-23 13:00:05.421000+00:00
35170939,3,3,0,4,5,2020-04-24 02:47:05.386000+00:00
35170959,1,1,0,2,2,2019-07-25 20:18:45.136000+00:00
35171108,4,4,0,4,4,2020-04-23 10:58:37.958000+00:00
35171160,0,1,1,4,5,2020-04-25 20:50:48.350000+00:00
35171171,1,1,0,2,2,2019-07-28 22:14:53.956000+00:00
35171257,1,1,0,2,2,2019-07-21 15:39:42.201000+00:00
35171284,3,3,0,5,5,2020-04-23 15:07:07.482000+00:00
35171287,1,1,0,1,1,2019-07-19 19:33:04.922000+00:00
35171290,3,3,0,4,4,2020-04-22 18:44:17.898000+00:00
35171291,1,1,0,2,2,2019-07-22 21:21:48.715000+00:00
35171306,4,4,0,4,4,2020-04-23 19:43:10.375000+00:00
35171316,2,2,0,2,2,2020-04-23 14:43:41.347000+00:00
35171430,2,2,0,3,3,2019-12-04 17:34:30.596000+00:00
35171439,1,1,0,1,1,2019-07-27 22:13:34.111000+00:00
35171489,1,1,0,2,2,2019-07-29 18:22:05.322000+00:00
35171495,2,2,0,2,2,2019-07-24 01:18:24.008000+00:00
35171507,1,1,0,1,1,2020-04-23 04:35:02.062000+00:00
35171511,0,1,1,4,5,2020-04-22 16:56:03.096000+00:00
35171546,1,1,0,1,1,2019-07-20 12:13:45.349000+00:00
35171587,2,2,0,2,2,2019-07-23 00:47:15.054000+00:00
35171596,4,4,0,4,4,2020-04-23 00:54:27.040000+00:00
35171604,1,1,0,2,2,2020-04-23 04:28:12.859000+00:00
35171611,0,1,1,1,1,2019-07-30 15:52:34.677000+00:00
35171635,2,2,0,2,2,2019-07-28 15:10:10.842000+00:00
35171704,3,3,0,4,4,2020-04-22 19:42:19.564000+00:00
35171721,3,3,0,4,4,2020-04-23 09:11:33.052000+00:00
35171735,0,2,2,4,4,2021-08-25 19:22:47.156000+00:00
35171755,5,5,0,5,5,2020-04-23 11:28:33.366000+00:00
35171790,-1,2,3,4,5,2020-04-23 10:57:21.399000+00:00
35171796,3,3,0,3,3,2020-04-22 18:51:28.208000+00:00
35171814,2,2,0,2,2,2020-04-22 15:35:42.775000+00:00
35171906,1,1,0,1,1,2019-07-21 10:08:27.040000+00:00
35171928,1,1,0,2,2,2019-07-29 17:38:12.693000+00:00
35171934,3,4,1,4,4,2019-12-04 18:13:38.950000+00:00
35171935,1,1,0,1,1,2019-07-31 14:25:23.742000+00:00
35171952,1,1,0,1,1,2020-04-22 15:49:25.963000+00:00
35172028,1,1,0,1,1,2019-07-28 00:24:52.174000+00:00
35172094,2,2,0,3,3,2020-04-22 20:14:06.484000+00:00
35172184,3,3,0,4,4,2019-07-29 15:52:41.383000+00:00
35172223,5,5,0,5,5,2020-04-23 16:07:49.459000+00:00
35172265,1,2,1,4,5,2020-04-23 23:26:37.640000+00:00
35172295,2,2,0,2,2,2019-07-29 15:12:36.055000+00:00
35172315,2,2,0,3,3,2019-07-22 20:52:36.753000+00:00
35172330,1,1,0,1,1,2019-07-22 18:38:06.619000+00:00
35172355,0,1,1,1,1,2019-07-23 19:08:25.277000+00:00
35172369,1,1,0,2,2,2020-04-22 15:32:15.815000+00:00
35172391,3,3,0,4,4,2019-07-31 14:02:11.448000+00:00
35172395,2,2,0,3,4,2020-04-23 12:58:42.984000+00:00
35172483,1,1,0,1,1,2019-07-20 15:24:20.652000+00:00
35172516,2,2,0,3,3,2019-07-29 17:41:35.122000+00:00
35172548,2,2,0,2,2,2020-04-22 17:44:33.940000+00:00
35172566,1,1,0,3,3,2019-07-27 17:27:39.374000+00:00
35172573,1,1,0,1,1,2019-07-19 20:53:43.578000+00:00
35172609,1,1,0,1,1,2019-07-24 05:58:13.133000+00:00
35172664,-1,1,2,3,4,2020-04-23 04:21:38.896000+00:00
35172748,1,1,0,1,1,2019-07-28 22:25:50.539000+00:00
35172901,1,1,0,2,2,2020-04-23 18:21:57.165000+00:00
35172957,2,3,1,3,3,2020-03-30 08:39:53.791000+00:00
35172959,1,1,0,1,1,2019-07-23 22:50:05.208000+00:00
35172981,1,1,0,4,6,2020-04-30 05:50:15.065000+00:00
35173010,1,1,0,1,1,2019-07-24 17:56:06.104000+00:00
35173036,1,2,1,3,3,2020-04-23 14:29:04.285000+00:00
35173069,2,3,1,3,3,2020-11-07 22:03:53.860000+00:00
35173076,1,1,0,2,2,2020-04-23 13:34:42.529000+00:00
35173099,2,2,0,4,4,2019-07-25 18:39:32.519000+00:00
35173104,2,2,0,2,2,2019-12-04 20:10:22.389000+00:00
35173138,1,1,0,1,1,2019-07-20 14:29:14.449000+00:00
35173151,1,1,0,1,1,2019-07-23 10:46:36.099000+00:00
35173152,2,2,0,2,2,2020-04-22 13:55:55.719000+00:00
35173198,1,1,0,1,1,2019-07-27 19:20:26.176000+00:00
35173353,2,3,1,3,3,2020-04-22 23:58:48.914000+00:00
35173465,2,2,0,2,2,2019-07-28 00:12:24.965000+00:00
35173472,3,3,0,4,4,2020-04-23 13:14:27.133000+00:00
35173495,2,2,0,2,2,2020-04-22 23:02:57.735000+00:00
35173579,-1,1,2,3,3,2020-04-23 20:34:16.423000+00:00
35173716,1,1,0,1,1,2019-07-29 20:35:01.325000+00:00
35173727,0,1,1,2,4,2020-04-23 19:24:10.752000+00:00
35173732,4,4,0,5,5,2020-04-23 18:36:26.411000+00:00
35173745,-1,1,2,3,3,2020-04-23 15:09:11.464000+00:00
35173750,2,2,0,2,2,2019-07-23 00:42:32.782000+00:00
35173757,1,1,0,1,1,2019-07-20 12:36:10.620000+00:00
35173772,1,1,0,2,2,2019-07-29 15:26:58+00:00
35173824,1,1,0,3,3,2019-07-25 17:13:33.102000+00:00
35173870,-4,1,5,5,5,2020-04-23 14:57:13.621000+00:00
35173939,1,1,0,2,2,2020-04-23 12:52:34.975000+00:00
35173949,1,1,0,2,2,2019-07-20 19:13:22.947000+00:00
35173950,3,3,0,3,3,2019-07-27 09:46:27.172000+00:00
35173960,2,3,1,4,4,2020-04-23 13:31:40.028000+00:00
35174151,-1,1,2,3,5,2020-09-03 19:36:00.287000+00:00
35174234,1,1,0,1,1,2019-12-04 22:47:35.125000+00:00
35174237,1,1,0,1,1,2019-08-03 02:20:01.805000+00:00
35174323,-1,1,2,4,4,2020-04-22 22:43:59.950000+00:00
35174393,1,1,0,1,1,2019-07-31 02:35:05.026000+00:00
35174400,2,2,0,2,2,2020-04-23 11:14:57.105000+00:00
35174413,3,3,0,3,3,2019-08-01 04:37:40.971000+00:00
35174421,0,2,2,3,5,2020-04-22 18:56:35.809000+00:00
35174446,2,2,0,12,13,2020-02-27 22:27:17.061000+00:00
35174449,1,1,0,2,2,2020-04-22 14:31:17.722000+00:00
35174477,1,1,0,2,2,2020-04-23 16:57:20.587000+00:00
35174488,1,1,0,2,2,2019-07-24 01:04:20.585000+00:00
35174582,4,4,0,4,4,2020-04-22 22:17:56.566000+00:00
35174727,1,1,0,2,2,2019-08-03 02:37:12.689000+00:00
35174733,1,1,0,2,2,2019-12-05 09:25:17.680000+00:00
35174823,2,2,0,3,3,2019-07-27 14:45:28.071000+00:00
35174831,3,3,0,3,3,2019-07-28 23:26:15.623000+00:00
35175028,1,1,0,1,1,2019-08-02 14:58:54.690000+00:00
35175101,1,1,0,1,1,2020-04-22 16:18:45.309000+00:00
35175128,3,3,0,4,4,2020-04-22 14:55:10.755000+00:00
35175140,0,2,2,2,2,2020-04-23 15:10:16.188000+00:00
35175177,2,2,0,3,3,2022-01-24 16:43:19.952000+00:00
35175198,1,1,0,1,1,2019-07-20 16:08:38.294000+00:00
35175304,2,2,0,2,2,2020-02-23 19:23:00.364000+00:00
35175320,5,5,0,6,7,2020-04-23 15:47:04.472000+00:00
35175335,4,4,0,5,5,2020-04-23 16:09:30.006000+00:00
35175504,4,4,0,4,4,2020-04-22 16:55:51.479000+00:00
35175543,4,4,0,6,7,2019-08-02 20:34:04.346000+00:00
35175744,2,3,1,3,3,2020-04-23 00:14:42.844000+00:00
35175873,2,2,0,3,4,2019-07-31 13:00:51.850000+00:00
35175920,1,1,0,3,4,2019-08-01 11:27:44.765000+00:00
35175996,1,1,0,3,3,2019-07-27 19:33:45.965000+00:00
35176005,3,3,0,3,3,2020-04-23 16:54:36.752000+00:00
35176039,2,2,0,2,2,2019-12-05 11:37:36.502000+00:00
35176041,2,2,0,2,2,2019-12-05 11:36:50.681000+00:00
35176051,1,1,0,1,1,2019-07-29 15:10:22.445000+00:00
35176115,0,1,1,5,6,2020-04-23 14:47:21.884000+00:00
35176118,1,1,0,2,2,2019-07-27 13:54:52.280000+00:00
35176129,2,2,0,2,2,2020-04-23 09:35:56.088000+00:00
35176169,3,3,0,4,4,2020-04-22 22:31:38.143000+00:00
35176186,1,1,0,2,2,2020-04-23 13:21:50.945000+00:00
35176198,1,1,0,1,1,2019-07-21 20:43:51.572000+00:00
35176212,3,3,0,3,3,2019-07-24 19:13:01.846000+00:00
35176269,2,2,0,2,2,2019-07-31 14:37:07.212000+00:00
35176368,2,2,0,2,2,2020-04-22 19:39:23.496000+00:00
35176446,1,1,0,2,2,2019-07-25 13:44:45.651000+00:00
35176456,2,2,0,2,2,2019-07-22 14:52:12.407000+00:00
35176510,1,1,0,1,1,2019-07-28 23:09:40.687000+00:00
35176523,3,3,0,3,3,2020-04-22 21:06:52.059000+00:00
35176563,2,2,0,3,3,2019-12-05 11:46:01.316000+00:00
35176656,2,2,0,4,4,2019-07-23 21:17:53.256000+00:00
35176723,1,1,0,3,3,2020-04-23 17:30:39.980000+00:00
35176774,1,1,0,1,1,2020-04-22 16:53:17.192000+00:00
35176779,2,2,0,2,2,2020-04-22 14:51:54.069000+00:00
35176832,2,2,0,2,2,2019-07-20 11:41:56.814000+00:00
35176840,3,3,0,3,3,2019-07-28 18:23:31.638000+00:00
35176849,0,1,1,2,2,2020-04-22 18:57:47.425000+00:00
35176910,1,1,0,2,2,2019-07-28 18:57:01.341000+00:00
35176937,5,5,0,5,5,2020-04-23 17:48:33.141000+00:00
35176992,-1,1,2,3,5,2019-12-05 21:27:11.248000+00:00
35177014,1,1,0,2,2,2020-04-29 15:08:55.594000+00:00
35177041,-1,2,3,4,4,2020-04-23 15:20:03.132000+00:00
35177066,1,1,0,1,1,2020-04-22 14:44:59.901000+00:00
36017310,3,3,0,3,3,2020-05-01 08:21:22.626000+00:00
36017333,2,2,0,3,3,2019-09-09 16:09:36.431000+00:00
36017374,1,1,0,1,1,2019-09-04 13:04:27.908000+00:00
36017485,2,2,0,5,5,2020-04-30 17:01:01.926000+00:00
36017548,-2,1,3,5,5,2020-05-01 08:18:35.059000+00:00
36017566,2,2,0,2,2,2020-05-02 16:16:56.431000+00:00
36017569,3,3,0,3,3,2020-05-02 00:52:54.876000+00:00
36017606,2,2,0,3,4,2019-11-27 12:53:13.318000+00:00
36017661,1,1,0,1,1,2019-08-22 14:30:07.356000+00:00
36017707,1,1,0,2,2,2019-12-05 14:14:00.101000+00:00
36017712,3,3,0,4,4,2020-04-30 23:09:00.968000+00:00
36017726,2,2,0,2,2,2019-10-12 13:20:16.717000+00:00
36017767,2,2,0,4,4,2020-05-02 00:09:16.399000+00:00
36017778,1,1,0,2,3,2019-08-23 16:54:09.972000+00:00
36017815,0,1,1,7,7,2021-05-07 03:43:06.993000+00:00
36017864,1,1,0,1,1,2019-09-04 07:55:33.865000+00:00
36017868,3,3,0,4,4,2019-08-22 12:01:42.810000+00:00
36017901,1,1,0,1,1,2019-09-01 08:50:18.479000+00:00
36017911,1,1,0,1,1,2019-09-03 20:37:24.024000+00:00
36017922,1,1,0,3,3,2019-09-01 11:49:07.626000+00:00
36018003,3,3,0,3,3,2020-05-01 13:25:00.302000+00:00
36018043,1,1,0,1,1,2019-08-21 15:55:30.842000+00:00
36018052,1,1,0,2,2,2020-05-01 23:51:27.072000+00:00
36018081,0,1,1,2,2,2020-05-01 08:06:31.020000+00:00
36018151,2,2,0,4,4,2019-10-12 13:28:25.423000+00:00
36018183,-1,1,2,5,5,2020-02-25 05:27:10.971000+00:00
36018194,1,1,0,1,1,2019-09-02 09:35:34.805000+00:00
36018201,3,3,0,4,4,2019-09-08 15:58:23.682000+00:00
36018202,3,3,0,4,4,2019-12-05 15:19:27.661000+00:00
36018205,2,2,0,3,3,2019-10-12 13:50:53.941000+00:00
36018263,1,1,0,2,2,2019-12-05 15:18:07.632000+00:00
36018338,2,2,0,3,3,2020-05-01 20:12:23.005000+00:00
36018412,4,4,0,6,6,2019-12-05 15:28:54.602000+00:00
36018419,0,1,1,2,2,2020-05-02 00:08:24.549000+00:00
36018433,2,2,0,5,5,2019-08-22 17:56:32.823000+00:00
36018448,1,1,0,2,2,2020-05-02 15:26:24.499000+00:00
36018559,1,1,0,1,1,2019-11-06 17:04:10.691000+00:00
36018577,1,1,0,2,2,2019-10-12 15:41:52.784000+00:00
36018697,2,2,0,2,2,2020-05-01 21:48:17.208000+00:00
36018737,2,2,0,2,2,2019-10-12 20:28:04.275000+00:00
36018760,-3,1,4,5,5,2019-12-05 17:04:11.730000+00:00
36018833,3,3,0,5,5,2019-09-01 15:26:02.162000+00:00
36018935,3,3,0,3,3,2020-05-02 12:00:21.558000+00:00
36018955,0,1,1,1,1,2019-08-21 03:04:03.817000+00:00
36019073,1,1,0,1,1,2019-10-12 20:34:29.737000+00:00
36019081,1,1,0,3,3,2019-12-05 17:55:19.557000+00:00
36019084,1,1,0,1,1,2020-05-01 15:06:13.170000+00:00
36019264,2,2,0,4,6,2019-10-12 20:37:47.352000+00:00
36019317,1,1,0,3,4,2019-10-04 08:33:24.896000+00:00
36019319,2,2,0,3,3,2019-10-12 20:39:08.061000+00:00
36019388,1,1,0,4,4,2020-05-01 23:58:09.828000+00:00
36019408,2,2,0,3,3,2019-12-05 18:12:06.916000+00:00
36019448,1,1,0,1,1,2020-05-01 16:09:33.804000+00:00
36019453,2,2,0,2,2,2019-10-12 20:43:19.841000+00:00
36019485,1,2,1,4,4,2020-05-01 13:36:02.176000+00:00
36019491,2,2,0,2,2,2020-05-01 23:35:30.864000+00:00
36019521,2,2,0,3,3,2019-10-12 20:45:55.905000+00:00
36019569,1,1,0,2,2,2019-08-31 02:08:10.332000+00:00
36019576,1,1,0,2,2,2019-10-12 20:47:04.727000+00:00
36019610,3,3,0,3,3,2020-05-01 17:10:57.332000+00:00
36019665,2,2,0,2,2,2020-05-01 19:43:23.642000+00:00
36019717,1,1,0,1,1,2019-08-23 14:11:25.480000+00:00
36019745,2,2,0,2,2,2019-12-05 19:30:02.187000+00:00
36019966,-3,1,4,5,5,2020-05-01 14:57:11.670000+00:00
36019983,1,1,0,1,1,2019-08-20 22:24:57.297000+00:00
36020073,2,2,0,2,2,2020-05-01 14:23:56.457000+00:00
36020075,0,1,1,3,3,2020-05-02 10:20:03.414000+00:00
36020079,1,1,0,3,3,2019-09-07 20:05:37.239000+00:00
36020088,3,3,0,4,4,2020-05-02 15:45:55.965000+00:00
36020096,1,1,0,2,2,2019-12-05 20:31:52.721000+00:00
36020103,0,1,1,1,1,2019-09-03 14:29:49.451000+00:00
36020177,2,2,0,3,3,2019-10-12 20:48:47.977000+00:00
36020211,1,1,0,1,1,2019-12-05 20:40:01.914000+00:00
36020249,2,2,0,3,3,2019-12-05 20:36:41.279000+00:00
36020269,4,4,0,4,4,2019-12-05 20:35:28.022000+00:00
36020275,2,2,0,3,3,2019-12-05 20:42:16.279000+00:00
36020282,1,1,0,2,2,2019-10-12 20:55:17.700000+00:00
36020336,1,1,0,1,1,2019-09-03 00:34:01.426000+00:00
36020344,3,3,0,4,4,2019-10-12 20:57:34.198000+00:00
36020391,1,1,0,1,1,2019-08-21 06:54:40.806000+00:00
36020454,2,2,0,2,2,2019-12-05 20:44:14.294000+00:00
36020496,1,1,0,1,1,2019-09-04 08:22:00.239000+00:00
36020586,2,2,0,2,2,2020-02-25 21:58:52.822000+00:00
36020619,2,2,0,2,2,2019-12-05 21:00:58.272000+00:00
36020633,2,2,0,3,3,2020-11-01 15:31:44.080000+00:00
36020642,4,4,0,6,6,2019-10-12 21:00:20.572000+00:00
36020713,2,2,0,4,4,2019-10-12 21:01:47.331000+00:00
36020743,3,3,0,5,5,2019-10-12 21:04:38.165000+00:00
36020761,1,1,0,1,1,2019-08-19 18:19:21.467000+00:00
36020767,3,3,0,5,5,2019-10-13 16:42:11.337000+00:00
36020778,2,2,0,2,2,2019-10-16 20:49:10.137000+00:00
36020898,3,3,0,5,5,2020-11-07 13:14:44.988000+00:00
36020916,1,1,0,3,3,2019-10-12 21:51:04.197000+00:00
36020963,2,2,0,4,4,2020-05-01 22:02:16.031000+00:00
36021029,1,1,0,2,2,2019-10-04 10:14:49.630000+00:00
36021033,3,3,0,6,7,2020-05-01 19:11:24.149000+00:00
36021157,1,1,0,2,2,2019-09-03 22:11:18.638000+00:00
36021242,1,1,0,3,3,2019-09-05 11:36:45.814000+00:00
36021256,2,2,0,3,3,2020-05-02 12:28:34.510000+00:00
36021303,2,2,0,2,2,2019-08-19 22:23:13.255000+00:00
36021360,4,4,0,5,6,2019-10-12 21:52:29.542000+00:00
36021376,2,2,0,2,2,2019-08-23 21:08:28.805000+00:00
36021377,2,2,0,3,3,2019-08-21 21:48:44.854000+00:00
36021382,1,1,0,1,2,2019-10-09 19:35:13.633000+00:00
36021401,2,2,0,4,4,2019-12-06 09:41:39.124000+00:00
36021427,3,3,0,5,5,2019-10-14 19:29:25.939000+00:00
36021429,-1,1,2,3,3,2020-05-01 19:29:47.511000+00:00
36021442,1,2,1,3,3,2019-12-06 09:46:48.268000+00:00
36021538,1,1,0,3,3,2019-10-12 20:05:13.740000+00:00
36021547,2,2,0,3,3,2019-10-14 19:31:45.937000+00:00
36021601,1,1,0,1,1,2019-12-06 09:49:43.590000+00:00
36021697,1,1,0,1,1,2019-08-23 21:10:36.253000+00:00
36021726,5,5,0,6,6,2019-10-14 19:33:10.704000+00:00
36021739,1,1,0,2,2,2019-10-14 19:34:23.010000+00:00
36021753,1,1,0,3,3,2019-10-14 19:39:13.399000+00:00
36021763,1,1,0,1,1,2019-08-30 17:25:25.599000+00:00
36021783,1,1,0,1,1,2019-09-08 14:53:19.735000+00:00
36021830,2,2,0,3,3,2020-05-01 17:13:01.568000+00:00
36021877,1,1,0,1,1,2019-12-06 09:53:35.552000+00:00
36021911,1,1,0,2,2,2019-10-04 11:00:18.399000+00:00
36021952,2,2,0,3,3,2019-10-14 19:45:36.195000+00:00
36021972,1,1,0,2,2,2019-12-06 10:34:00.474000+00:00
36022047,1,1,0,3,3,2020-06-10 10:38:52.055000+00:00
36022114,2,2,0,3,3,2021-06-09 19:14:17.252000+00:00
36022162,4,5,1,6,6,2020-05-02 18:22:56.763000+00:00
36022231,1,1,0,2,4,2020-10-31 16:48:26.869000+00:00
36022237,6,6,0,7,7,2019-12-06 10:37:16.550000+00:00
36022306,1,1,0,1,1,2019-09-04 14:43:12.130000+00:00
36022310,2,2,0,2,2,2019-12-06 10:35:28.188000+00:00
36022326,0,1,1,2,2,2019-09-08 05:03:39.317000+00:00
36022467,3,4,1,5,5,2020-05-02 15:11:00.652000+00:00
36022475,2,2,0,2,2,2020-04-30 18:50:17.215000+00:00
36022549,1,1,0,2,2,2019-10-04 11:16:44.992000+00:00
36022565,2,2,0,2,2,2020-05-01 19:42:37.111000+00:00
36022584,1,1,0,1,1,2019-08-20 16:50:31.347000+00:00
36022664,1,1,0,1,1,2019-12-06 11:14:12.892000+00:00
36022674,1,1,0,1,1,2019-09-05 13:52:39.137000+00:00
36022698,0,1,1,3,3,2020-05-02 16:06:26.830000+00:00
36022700,3,3,0,3,3,2019-12-06 11:20:04.648000+00:00
36022774,1,1,0,2,2,2019-10-14 20:01:33.026000+00:00
36022841,2,2,0,4,4,2020-05-01 09:28:13.361000+00:00
36022906,4,4,0,6,6,2020-05-02 10:09:40.062000+00:00
36022917,0,1,1,2,2,2019-08-21 12:41:05.944000+00:00
36022946,1,1,0,3,3,2020-05-01 15:51:00.663000+00:00
36022989,1,1,0,1,1,2019-08-23 14:02:23.589000+00:00
36023028,1,1,0,2,2,2019-10-14 20:06:54.254000+00:00
36023058,1,1,0,2,2,2020-05-01 19:37:18.993000+00:00
36023086,4,4,0,5,5,2020-05-02 13:49:19.675000+00:00
